Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
68.133.2,False,True,246,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Attributed to,John Jelliff,1813–1893,,"Jelliff, John",American,"1813      ","1893      ",1868–70,1868,1870,"Rosewood, ash, mother-of-pearl",44 1/2 x 28 1/2 x 29 3/8 in. (113 x 72.4 x 74.6 cm),"Gift of Josephine M. Fiala, 1968",Made in,Newark,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/246,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.133.3,False,True,247,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Attributed to,John Jelliff,1813–1893,,"Jelliff, John",American,"1813      ","1893      ",1868–70,1868,1870,"Rosewood, ash, mother-of-pearl",44 1/2 x 28 1/2 x 29 3/8 in. (113 x 72.4 x 74.6 cm),"Gift of Josephine M. Fiala, 1968",Made in,Newark,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/247,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
69.258.3,False,True,248,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,,Joseph Meeks & Sons,"American, New York, 1829–35",,"Meeks, Joseph & Sons",American,"1829      ","1835      ",1859,1859,1859,Rosewood,48 x 27 1/2 x 31 in. (121.9 x 69.9 x 78.7 cm),"Gift of Bradford A. Warner, 1969",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/248,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
69.258.4,False,True,249,American Decorative Arts,Side Chair,Side Chair,American,,,,,Maker,,Joseph Meeks & Sons,"American, New York, 1829–35",,"Meeks, Joseph & Sons",American,"1829      ","1835      ",1859,1859,1859,Rosewood,48 x 27 1/2 x 31 in. (121.9 x 69.9 x 78.7 cm),"Gift of Bradford A. Warner, 1969",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/249,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
11.60.148,False,True,252,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, ash, white pine",36 x 22 3/4 x 20 3/4 in. (91.4 x 57.8 x 52.7 cm),"Bequest of Maria P. James, 1910",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/252,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
11.60.149,False,True,253,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, ash, mahogany",36 x 22 3/4 x 20 3/4 in. (91.4 x 57.8 x 52.7 cm),"Bequest of Maria P. James, 1910",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/253,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
30.120.7,False,True,254,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1790–1800,1790,1800,Mahogany,38 x 22 5/8 x 17 1/8 in. (96.5 x 57.5 x 43.5 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Probably made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/254,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
30.120.76,False,True,255,American Decorative Arts,Armchair,Armchair,Canadian,,,,,,,,,,,,,,1800–1830,1800,1830,Birch,37 3/4 x 22 1/4 x 18 1/4 in. (95.9 x 56.5 x 46.4 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,,,,Canada,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/255,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
32.55.6,False,True,257,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, satinwood inlay, ash",38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/257,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
32.55.7,False,False,258,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, satinwood inlay, ash",38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/258,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.67.97,False,True,259,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1795–1810,1795,1810,"Mahogany, ash, cherry",36 3/4 x 23 x 18 in. (93.3 x 58.4 x 45.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/259,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
46.67.98,False,True,260,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1795–1810,1795,1810,"Mahogany, ash, cherry",36 3/4 x 23 x 18 in. (93.3 x 58.4 x 45.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/260,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
57.130.2,False,True,261,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1850–60,1850,1860,"Rosewood, ash",50 x 26 1/2 x 23 in. (127 x 67.3 x 58.4 cm),"Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/261,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
57.130.3,False,False,262,American Decorative Arts,Armchair,Armchair,American,,,,,,,,,,,,,,1850–60,1850,1860,"Rosewood, ash",49 1/2 x 26 1/2 x 22 1/2 in. (125.7 x 67.3 x 57.2 cm),"Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/262,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.17.1,False,True,263,American Decorative Arts,Armchair,Square-back armchair,American,,,,,,,,,,,,,,1800–1810,1800,1810,"Mahogany, cane",33 3/4 x 21 1/8 x 21 in. (85.7 x 53.7 x 53.3 cm),"Purchase, Mrs. Russell Sage Gift, 1971",Made in,Philadelphia,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/263,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.17.2,False,True,264,American Decorative Arts,Armchair,Square-back armchair,American,,,,,,,,,,,,,,1800–1810,1800,1810,Mahogany and cane,33 3/4 x 21 1/8 x 21 3/8 in. (85.7 x 53.7 x 54.3 cm),"Purchase, Mrs. Russell Sage Gift, 1970",Made in,Philadelphia,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/264,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
69.262.3,False,True,265,American Decorative Arts,Armchair,Armchair,American or French,,,,,Maker,,Auguste-Émile Rinquet-Leprince,1801–1886,,"Ringuet-Leprince, Auguste-Émile",French,"1801      ","1886      ",ca. 1845,1845,1845,"Applewood or pearwood, ebonized walnut, beech, and gilt bronze mounts",38 1/2 x 23 1/4 x 26 1/8 in. (97.8 x 59.1 x 66.4 cm),"Gift of Mrs. Douglas Williams, 1969",Possibly made in|Possibly made in,New York|Paris,,,United States|France,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/265,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
69.262.4,False,True,266,American Decorative Arts,Armchair,Armchair,American or French,,,,,Maker,,Auguste-Émile Rinquet-Leprince,1801–1886,,"Ringuet-Leprince, Auguste-Émile",French,"1801      ","1886      ",ca. 1854,1851,1854,"Applewood or pearwood, ebonized walnut, beech",38 1/2 x 23 1/4 x 26 1/8 in. (97.8 x 59.1 x 66.4 cm),"Gift of Mrs. Douglas Williams, 1969",Possibly made in|Possibly made in,New York|Paris,,,United States|France,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/266,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
60.4.2,False,True,267,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,"1770      ","1854      ",1791–1818,1791,1818,"Primary: mahogany; Secondary: cherry (medial braces), ash or oak (stubb tenon feet).",32 7/8 x 21 1/2 x 24 3/4 in. (83.5 x 54.6 x 62.9 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/267,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
60.4.3,False,True,268,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Attributed to,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,"1770      ","1854      ",1810–15,1810,1815,"Mahogany, brass",32 3/4 x 20 7/8 x 17 3/4 in. (83.2 x 53 x 45.1 cm),"Gift of C. Ruxton Love Jr., 1960",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/268,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.128.1,False,False,269,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Workshop of,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,"1770      ","1854      ",1830–35,1830,1835,"Mahogany, cherry, ash",38 x 21 1/4 x 25 1/2 in. (96.5 x 54 x 64.8 cm),"Gift of Mrs. Alfred Joltin, in memory of Ida Louise Opdycke, 1971",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/269,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1971.128.2,False,True,270,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,Workshop of,Duncan Phyfe,1770–1854,,"Phyfe, Duncan",Scottish,"1770      ","1854      ",1830–35,1830,1835,"Mahogany, cherry, ash",38 x 21 1/4 x 25 5/16 in. (96.5 x 54 x 64.3 cm),"Gift of Mrs. Alfred Joltin, in memory of Ida Louise Opdycke, 1971",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/270,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1980.326.1,False,False,271,American Decorative Arts,Armchair,Child's Armchair,American,,,,,Maker,,Pottier and Stymus Manufacturing Company,active ca. 1859–1910,,"Pottier and Stymus Manufacturing Company ",,"1859      ","1910      ",1870–75,1870,1875,"Ebonized walnut, gilt",27 x 18 x 15 1/4 in. (68.6 x 45.7 x 38.7 cm),"Gift of Dean K. Boorman, in memory of Mrs. Bashford Dean, 1980",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/271,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1980.326.2,False,False,272,American Decorative Arts,Armchair,Child's Armchair,American,,,,,Maker,,Pottier and Stymus Manufacturing Company,active ca. 1859–1910,,"Pottier and Stymus Manufacturing Company ",,"1859      ","1910      ",1870–75,1870,1875,"Ebonized walnut, gilt",27 x 18 x 15 1/4 in. (68.6 x 45.7 x 38.7 cm),"Gift of Dean K. Boorman, in memory of Mrs. Bashford Dean, 1980",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/272,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.214.2,False,True,273,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Tobey Furniture Company,1875–1954,,Tobey Furniture Company,American,"1875      ","1954      ",ca. 1890,1887,1890,Cherry,46 3/8 x 24 3/4 x 25 3/4 in. (117.8 x 62.9 x 65.4 cm),"Gift of Mrs. Frank W. McCabe, 1968",Made in,Chicago,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/273,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.214.3,False,True,274,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Tobey Furniture Company,1875–1954,,Tobey Furniture Company,American,"1875      ","1954      ",ca. 1890,1887,1890,Cherry,46 3/8 x 24 3/4 x 25 3/4 in. (117.8 x 62.9 x 65.4 cm),"Gift of Mrs. Frank W. McCabe, 1968",Made in,Chicago,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/274,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1972.60.4,False,False,275,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona",,"Wright, Frank Lloyd",American,"1867      ","1959      ",ca. 1902–3,1899,1903,"White oak, wool",33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm),"Purchase, Emily Crane Chadbourne Bequest, 1972",Made in,,,,United States,"Midwest ",,,,,,Furniture,"© 2017 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/275,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1972.60.5,False,False,276,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona",,"Wright, Frank Lloyd",American,"1867      ","1959      ",ca. 1902–3,1899,1903,"White oak, wool",33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm),"Purchase, Emily Crane Chadbourne Bequest, 1972",Made in,,,,United States,"Midwest ",,,,,,Furniture,"© 2017 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/276,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1972.60.6,False,False,277,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona",,"Wright, Frank Lloyd",American,"1867      ","1959      ",ca. 1902–3,1899,1903,"White oak, wool",33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm),"Purchase, Emily Crane Chadbourne Bequest, 1972",Made in,,,,United States,"Midwest ",,,,,,Furniture,"© 2017 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/277,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1972.60.7,False,False,278,American Decorative Arts,Armchair,Armchair,American,,,,,Maker,,Frank Lloyd Wright,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona",,"Wright, Frank Lloyd",American,"1867      ","1959      ",ca. 1902–3,1899,1903,"White oak, wool",33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm),"Purchase, Emily Crane Chadbourne Bequest, 1972",Made in,,,,United States,"Midwest ",,,,,,Furniture,"© 2017 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/278,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.X.6.1,False,False,279,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,,,,,,,,,,19th century,1800,1900,Brass,Dimensions unavailable,Museum Accession,,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/279,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.111.1,False,True,280,American Decorative Arts,Astral lamp,Astral Lamp,American,,,,,Maker,,Archer and Warner,"American, Philadelphia, Pennsylvania",,"Archer and Warner ",American,,,ca. 1855,1852,1855,"Brass, glass",21 1/2 x 9 3/4 in. (54.6 x 24.8 cm),"Purchase, Anonymous Gift, 1968",Made in,Philadelphia,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/280,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
68.111.2,False,True,281,American Decorative Arts,Astral lamp,Astral Lamp,American,,,,,Maker,Possibly,Henry N. Hooper,,,"Hooper, Henry N.",,,"9999      ",ca. 1860,1857,1860,"Bronze, glass",H. 26 1/4 in. (66.7 cm); Diam. 9 1/2 in. (24.1 cm),"Purchase, Anonymous Gift, 1968",Probably made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/281,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
25.173a–o,False,False,282,American Decorative Arts,Window,Autumn Landscape,American,,,,,Maker|Designer,Attributed to,Tiffany Studios|Agnes F. Northrop,1902–32|1857–1953,,"Tiffany Studios |Northrop, Agnes F.",,"1902      |1857      ","1932      |1953      ",1923–24,1923,1924,Leaded Favrile glass,132 x 102 in. (335.3 x 259.1 cm),"Gift of Robert W. de Forest, 1925",Made in,New York,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/282,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
1982.287a–c,False,True,283,American Decorative Arts,Aviary,Aviary,American,,,,,,,,,,,,,,ca. 1850–60,1847,1860,"Wool, twigs, moss, brass, glass",H. 29 1/2 in. (74.9 cm); Diam. 16 3/4 in. (42.5 cm),"Friends of the American Wing Fund, 1982",Made in,,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/283,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
47.90.159,False,True,284,American Decorative Arts,Figure,Figure of a Baby in a Cradle Holding a Kitten,American,,,,,,,,,,,,,,1830–70,1830,1870,Parian porcelain,4 3/8 x 6 1/2 x 3 1/8 in. (11.1 x 16.5 x 7.9 cm),"Gift of Dr. Charles W. Green, 1947",Probably made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/284,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
"43.162.7a, b",False,True,285,American Decorative Arts,Baby's bottle,Baby's Bottle,American,,,,,Maker,,Thomas Danforth Boardman,1784–1873,,"Boardman, Thomas Danforth",,"1784      ","1873      ",1810–50,1810,1850,Pewter,H. 6 1/2 in. (16.5 cm),"Gift of Joseph France, 1943",Made in,Hartford,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/285,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.41,False,True,287,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,"1816      ","1851      ",1820–30,1820,1830,Gilt brass,Diam. 2 1/2 in. (6.4 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/287,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.42,False,True,288,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,"1816      ","1851      ",1820–30,1820,1830,Gilt brass,Diam. 2 in. (5.1 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/288,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.43,False,True,289,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,"1816      ","1851      ",1820–30,1820,1830,Gilt brass,Diam. 2 1/8 in. (5.4 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/289,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.44,False,True,290,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,"1816      ","1851      ",1820–30,1820,1830,Gilt brass,Diam. 1 3/4 in. (4.4 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/290,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.45,False,True,291,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,"1816      ","1851      ",1820–30,1820,1830,Gilt brass,Diam. 1 5/8 in. (4.1 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/291,4/3/2017 8:00:08 AM,"Metropolitan Museum of Art, New York, NY"
